filter_sustain,amp_sustain,lfo1_amount,osc1_pulse_width,amp_decay,lfo1_rate,filter_cutoff,lfo1_destination,osc2_wave,osc2_volume,amp_attack,osc1_volume,filter_resonance,filter_attack,filter_decay,osc1_wave
2.83464566929,3.22834645669,2.99212598425,3.93700787402,5.9842519685,1.81102362205,9.84251968504,"LFO2RATE","Noise",2.99212598425,9.29133858268,7.55905511811,6.92913385827,1.81102362205,2.83464566929,"Pulse"
9.2125984252,7.63779527559,7.71653543307,2.44094488189,3.38582677165,0.0787401574803,0.0,"NOTHING","Saw",8.42519685039,6.85039370079,2.20472440945,4.17322834646,1.49606299213,4.17322834646,"Noise"
7.24409448819,8.18897637795,6.06299212598,3.77952755906,5.1968503937,2.36220472441,2.12598425197,"FILTER","Saw",8.89763779528,1.49606299213,2.51968503937,7.95275590551,6.06299212598,1.1811023622,"Noise"
0.314960629921,0.629921259843,1.88976377953,0.393700787402,2.91338582677,6.22047244094,7.48031496063,"FM","Noise",9.44881889764,1.49606299213,5.43307086614,7.16535433071,6.53543307087,2.59842519685,"Pulse"
6.45669291339,4.25196850394,9.05511811024,0.236220472441,4.96062992126,3.07086614173,9.29133858268,"LFO2RATE","Triangle",5.90551181102,6.92913385827,3.30708661417,2.36220472441,4.0157480315,1.57480314961,"Pulse"
6.45669291339,9.05511811024,2.99212598425,2.75590551181,4.25196850394,1.41732283465,8.97637795276,"PW","Sine",2.44094488189,9.2125984252,6.29921259843,2.91338582677,9.05511811024,0.0787401574803,"Noise"
7.24409448819,2.44094488189,3.93700787402,8.89763779528,5.5905511811,7.95275590551,2.51968503937,"PW","Sine",5.11811023622,9.13385826772,0.629921259843,5.03937007874,7.55905511811,1.02362204724,"Pulse"
3.85826771654,4.09448818898,5.74803149606,2.20472440945,3.70078740157,0.472440944882,3.46456692913,"OSC2PITCH","Triangle",8.58267716535,4.09448818898,8.74015748031,8.34645669291,0.944881889764,3.38582677165,"Noise"
9.05511811024,9.29133858268,8.26771653543,3.14960629921,5.11811023622,6.37795275591,0.866141732283,"LFO2RATE","Sine",7.79527559055,3.54330708661,3.77952755906,3.62204724409,7.63779527559,1.57480314961,"Saw"
8.03149606299,0.0787401574803,3.07086614173,1.33858267717,10.0,1.81102362205,9.13385826772,"LFO2RATE","Saw",4.96062992126,1.73228346457,0.0,1.1811023622,4.64566929134,0.629921259843,"Pulse"
5.66929133858,8.74015748031,7.00787401575,0.236220472441,5.5905511811,0.0787401574803,7.95275590551,"PW","Sine",0.0787401574803,2.59842519685,2.28346456693,8.58267716535,8.03149606299,7.08661417323,"Saw"
7.71653543307,9.37007874016,8.8188976378,3.38582677165,7.32283464567,2.75590551181,8.26771653543,"FM","Saw",1.96850393701,5.66929133858,6.85039370079,6.14173228346,9.76377952756,7.24409448819,"Noise"
9.6062992126,5.74803149606,0.314960629921,6.37795275591,1.57480314961,4.33070866142,1.65354330709,"LFO2RATE","Pulse",2.44094488189,4.8031496063,4.88188976378,1.49606299213,0.866141732283,2.12598425197,"Pulse"
5.5905511811,1.49606299213,1.41732283465,8.50393700787,9.84251968504,5.74803149606,0.551181102362,"LFO2RATE","Pulse",8.03149606299,7.40157480315,9.68503937008,9.92125984252,3.70078740157,3.46456692913,"Pulse"
7.00787401575,4.33070866142,8.74015748031,1.73228346457,0.236220472441,9.2125984252,7.08661417323,"NOTHING","Saw",8.8188976378,0.866141732283,8.97637795276,0.629921259843,8.11023622047,0.157480314961,"Pulse"
8.58267716535,0.708661417323,5.27559055118,7.63779527559,6.92913385827,0.472440944882,9.29133858268,"OSC1PITCH","Pulse",1.02362204724,3.07086614173,2.59842519685,9.52755905512,6.92913385827,7.24409448819,"Pulse"
1.1811023622,8.11023622047,5.66929133858,7.24409448819,4.4094488189,1.88976377953,2.75590551181,"NOTHING","Sine",7.48031496063,7.79527559055,0.629921259843,4.72440944882,0.629921259843,7.71653543307,"Noise"
7.55905511811,1.88976377953,5.5905511811,4.64566929134,0.236220472441,7.00787401575,5.1968503937,"OSC1PITCH","Sine",8.50393700787,7.95275590551,1.10236220472,9.6062992126,9.92125984252,3.85826771654,"Saw"
8.50393700787,2.83464566929,3.85826771654,3.38582677165,4.96062992126,7.48031496063,7.48031496063,"OSC1PITCH","Saw",6.53543307087,0.393700787402,4.88188976378,2.12598425197,2.99212598425,6.29921259843,"Pulse"
9.52755905512,1.81102362205,1.65354330709,7.40157480315,3.77952755906,3.62204724409,8.18897637795,"PW","Saw",9.13385826772,3.14960629921,1.33858267717,1.73228346457,7.16535433071,2.91338582677,"Saw"
6.22047244094,4.88188976378,0.236220472441,8.34645669291,7.48031496063,7.79527559055,9.29133858268,"OSC1PITCH","Triangle",0.0787401574803,9.76377952756,9.44881889764,9.44881889764,0.157480314961,8.03149606299,"Saw"
2.44094488189,9.84251968504,7.55905511811,4.25196850394,5.74803149606,7.55905511811,4.09448818898,"LFO2RATE","Pulse",9.44881889764,6.45669291339,6.29921259843,7.00787401575,3.62204724409,5.66929133858,"Pulse"
1.02362204724,5.27559055118,9.68503937008,3.62204724409,7.63779527559,7.87401574803,4.48818897638,"FILTER","Triangle",5.03937007874,6.53543307087,0.944881889764,7.95275590551,8.8188976378,5.5905511811,"Pulse"
8.34645669291,8.8188976378,2.67716535433,7.24409448819,9.84251968504,8.97637795276,1.25984251969,"NOTHING","Sine",6.77165354331,6.29921259843,2.28346456693,7.08661417323,9.29133858268,7.00787401575,"Saw"
0.629921259843,0.314960629921,0.551181102362,4.4094488189,9.68503937008,0.393700787402,8.89763779528,"OSC2PITCH","Triangle",5.43307086614,1.65354330709,7.32283464567,8.58267716535,5.82677165354,3.07086614173,"Noise"
5.82677165354,7.00787401575,7.40157480315,8.50393700787,6.22047244094,6.22047244094,1.49606299213,"NOTHING","Triangle",9.92125984252,8.66141732283,9.37007874016,9.92125984252,5.35433070866,4.25196850394,"Noise"
7.71653543307,6.85039370079,5.11811023622,8.11023622047,2.51968503937,4.33070866142,9.37007874016,"NOTHING","Saw",1.49606299213,8.66141732283,9.37007874016,7.24409448819,3.77952755906,4.0157480315,"Pulse"
7.79527559055,3.62204724409,4.64566929134,6.61417322835,1.49606299213,7.32283464567,5.5905511811,"OSC2PITCH","Pulse",6.06299212598,7.87401574803,9.52755905512,7.24409448819,2.83464566929,0.393700787402,"Saw"
5.35433070866,9.6062992126,2.36220472441,1.10236220472,0.787401574803,0.472440944882,5.03937007874,"LFO2RATE","Sine",3.77952755906,8.18897637795,8.89763779528,1.49606299213,9.52755905512,8.66141732283,"Saw"
9.37007874016,3.85826771654,7.16535433071,8.34645669291,0.629921259843,0.0787401574803,7.79527559055,"FILTER","Triangle",0.0,9.29133858268,4.0157480315,1.33858267717,8.58267716535,0.393700787402,"Noise"
8.97637795276,1.41732283465,9.29133858268,3.62204724409,3.38582677165,9.84251968504,9.92125984252,"LFO2RATE","Triangle",5.43307086614,7.00787401575,2.20472440945,6.37795275591,2.67716535433,6.77165354331,"Noise"
3.62204724409,5.1968503937,0.314960629921,9.6062992126,7.79527559055,8.8188976378,9.68503937008,"OSC2PITCH","Saw",3.54330708661,0.314960629921,7.08661417323,3.22834645669,1.88976377953,5.27559055118,"Saw"
2.12598425197,5.5905511811,9.29133858268,6.61417322835,2.20472440945,8.66141732283,0.236220472441,"OSC1PITCH","Triangle",8.8188976378,3.22834645669,5.35433070866,7.48031496063,6.29921259843,3.30708661417,"Saw"
1.88976377953,0.787401574803,7.24409448819,8.18897637795,9.6062992126,3.30708661417,6.45669291339,"NOTHING","Sine",7.00787401575,8.66141732283,0.944881889764,1.41732283465,2.36220472441,0.0787401574803,"Noise"
1.10236220472,6.77165354331,6.06299212598,7.95275590551,0.0787401574803,5.82677165354,2.28346456693,"FILTER","Sine",7.08661417323,7.16535433071,4.96062992126,9.37007874016,0.0,6.06299212598,"Saw"
4.4094488189,5.11811023622,8.74015748031,8.03149606299,5.90551181102,5.5905511811,4.96062992126,"PW","Sine",4.0157480315,0.393700787402,8.8188976378,3.93700787402,6.14173228346,3.77952755906,"Pulse"
2.67716535433,7.24409448819,1.65354330709,8.11023622047,5.66929133858,1.02362204724,5.51181102362,"FM","Pulse",4.8031496063,6.69291338583,1.57480314961,9.52755905512,6.45669291339,1.33858267717,"Noise"
6.14173228346,7.63779527559,8.34645669291,8.58267716535,8.97637795276,8.11023622047,3.14960629921,"NOTHING","Sine",4.48818897638,3.07086614173,2.51968503937,5.11811023622,9.6062992126,1.88976377953,"Pulse"
3.30708661417,1.57480314961,8.66141732283,7.71653543307,5.27559055118,4.09448818898,7.79527559055,"OSC1PITCH","Saw",9.29133858268,6.29921259843,0.393700787402,0.944881889764,8.34645669291,6.53543307087,"Pulse"
1.10236220472,8.58267716535,7.08661417323,1.81102362205,5.43307086614,4.17322834646,9.05511811024,"LFO2RATE","Sine",6.37795275591,9.76377952756,0.236220472441,9.44881889764,8.18897637795,7.16535433071,"Saw"
5.03937007874,5.11811023622,4.96062992126,1.25984251969,5.82677165354,4.17322834646,4.72440944882,"NOTHING","Triangle",4.4094488189,6.85039370079,0.157480314961,4.56692913386,3.38582677165,8.26771653543,"Saw"
6.45669291339,5.35433070866,9.92125984252,6.06299212598,7.63779527559,9.68503937008,4.4094488189,"NOTHING","Noise",5.74803149606,5.90551181102,2.36220472441,5.35433070866,3.62204724409,1.73228346457,"Noise"
9.92125984252,0.551181102362,6.45669291339,6.45669291339,4.96062992126,8.42519685039,5.03937007874,"LFO2RATE","Saw",6.29921259843,6.29921259843,4.48818897638,3.22834645669,3.07086614173,7.95275590551,"Pulse"
1.73228346457,9.52755905512,0.236220472441,5.43307086614,5.03937007874,6.53543307087,2.51968503937,"FILTER","Noise",5.5905511811,1.10236220472,5.35433070866,5.74803149606,2.28346456693,4.72440944882,"Saw"
7.71653543307,7.63779527559,3.54330708661,1.10236220472,5.9842519685,7.48031496063,3.62204724409,"OSC2PITCH","Pulse",8.18897637795,5.90551181102,0.236220472441,5.82677165354,9.92125984252,0.629921259843,"Saw"
3.22834645669,8.58267716535,4.88188976378,5.27559055118,4.48818897638,7.48031496063,6.29921259843,"OSC1PITCH","Triangle",7.08661417323,4.09448818898,1.02362204724,8.26771653543,9.44881889764,6.06299212598,"Noise"
8.8188976378,0.0,8.66141732283,9.76377952756,2.83464566929,1.02362204724,1.96850393701,"FM","Sine",4.48818897638,6.77165354331,6.53543307087,8.26771653543,0.157480314961,2.51968503937,"Pulse"
0.787401574803,5.90551181102,5.1968503937,1.02362204724,2.99212598425,2.83464566929,0.393700787402,"PW","Noise",2.91338582677,6.77165354331,8.03149606299,2.51968503937,2.67716535433,5.9842519685,"Pulse"
6.85039370079,9.76377952756,8.18897637795,2.99212598425,9.52755905512,8.74015748031,4.64566929134,"FILTER","Sine",2.04724409449,3.70078740157,9.13385826772,5.90551181102,9.2125984252,6.92913385827,"Pulse"
8.58267716535,5.43307086614,4.48818897638,2.91338582677,1.41732283465,9.44881889764,3.22834645669,"FILTER","Noise",8.66141732283,7.87401574803,7.63779527559,0.314960629921,9.29133858268,6.77165354331,"Noise"
6.85039370079,5.9842519685,6.37795275591,7.87401574803,1.81102362205,4.56692913386,6.06299212598,"OSC1PITCH","Saw",8.34645669291,8.89763779528,2.99212598425,7.87401574803,5.35433070866,9.13385826772,"Saw"
4.25196850394,6.37795275591,5.66929133858,5.27559055118,0.0,9.76377952756,1.81102362205,"FILTER","Saw",4.88188976378,9.76377952756,8.26771653543,6.45669291339,1.02362204724,3.46456692913,"Saw"
0.157480314961,4.25196850394,4.4094488189,0.0,8.42519685039,4.17322834646,0.0787401574803,"NOTHING","Triangle",5.82677165354,9.68503937008,0.393700787402,7.40157480315,6.06299212598,7.40157480315,"Pulse"
4.48818897638,8.42519685039,2.91338582677,5.11811023622,6.61417322835,6.37795275591,5.90551181102,"OSC1PITCH","Triangle",0.708661417323,2.67716535433,7.71653543307,5.1968503937,7.24409448819,1.33858267717,"Pulse"
6.37795275591,7.40157480315,4.96062992126,3.38582677165,5.11811023622,9.44881889764,0.629921259843,"LFO2RATE","Noise",6.77165354331,1.65354330709,2.20472440945,1.1811023622,0.787401574803,4.17322834646,"Saw"
5.43307086614,6.29921259843,2.91338582677,5.66929133858,6.29921259843,2.51968503937,3.77952755906,"OSC2PITCH","Pulse",6.69291338583,5.35433070866,8.97637795276,4.48818897638,8.66141732283,5.66929133858,"Noise"
0.0,4.33070866142,4.33070866142,1.65354330709,6.85039370079,6.45669291339,4.96062992126,"PW","Noise",10.0,6.77165354331,2.28346456693,2.59842519685,0.157480314961,4.25196850394,"Pulse"
6.37795275591,5.03937007874,8.42519685039,6.92913385827,3.93700787402,2.28346456693,5.27559055118,"OSC2PITCH","Sine",0.551181102362,2.67716535433,2.20472440945,7.79527559055,4.25196850394,3.14960629921,"Noise"
4.33070866142,1.73228346457,8.74015748031,6.69291338583,8.58267716535,9.13385826772,5.66929133858,"FM","Sine",3.22834645669,8.50393700787,7.24409448819,8.74015748031,4.96062992126,0.629921259843,"Pulse"
1.49606299213,7.00787401575,2.51968503937,1.81102362205,2.91338582677,7.32283464567,2.12598425197,"OSC2PITCH","Triangle",6.92913385827,1.96850393701,8.03149606299,9.92125984252,4.48818897638,2.28346456693,"Pulse"
7.71653543307,3.46456692913,6.22047244094,8.8188976378,0.157480314961,4.17322834646,7.48031496063,"OSC2PITCH","Triangle",10.0,7.63779527559,5.43307086614,5.1968503937,8.42519685039,8.74015748031,"Noise"
9.37007874016,7.79527559055,0.0,6.61417322835,2.28346456693,4.72440944882,8.34645669291,"OSC2PITCH","Triangle",4.96062992126,2.28346456693,4.72440944882,7.24409448819,9.52755905512,8.89763779528,"Saw"
8.26771653543,4.4094488189,1.02362204724,1.02362204724,9.29133858268,6.77165354331,9.52755905512,"FM","Sine",4.17322834646,4.88188976378,4.88188976378,5.43307086614,2.36220472441,0.551181102362,"Noise"
0.314960629921,6.45669291339,8.42519685039,8.58267716535,1.96850393701,2.36220472441,7.24409448819,"OSC1PITCH","Saw",9.37007874016,9.6062992126,8.34645669291,0.0,7.48031496063,8.03149606299,"Pulse"
7.95275590551,4.33070866142,1.33858267717,0.236220472441,6.61417322835,7.32283464567,2.12598425197,"NOTHING","Saw",4.17322834646,0.551181102362,0.0787401574803,0.787401574803,5.9842519685,3.93700787402,"Noise"
0.708661417323,0.0787401574803,9.37007874016,2.20472440945,0.944881889764,8.8188976378,1.1811023622,"OSC1PITCH","Triangle",7.63779527559,2.51968503937,0.157480314961,8.18897637795,4.56692913386,0.236220472441,"Pulse"
2.51968503937,5.27559055118,3.54330708661,4.8031496063,2.67716535433,1.33858267717,8.18897637795,"OSC2PITCH","Noise",4.96062992126,6.06299212598,0.393700787402,7.79527559055,0.866141732283,1.49606299213,"Saw"
6.77165354331,1.73228346457,4.88188976378,9.2125984252,5.27559055118,1.65354330709,7.40157480315,"OSC1PITCH","Noise",3.93700787402,3.07086614173,8.66141732283,5.90551181102,4.33070866142,1.1811023622,"Saw"
5.11811023622,4.25196850394,3.22834645669,0.236220472441,4.48818897638,2.12598425197,1.41732283465,"FM","Sine",8.03149606299,4.0157480315,10.0,2.91338582677,8.42519685039,8.58267716535,"Saw"
2.28346456693,8.18897637795,2.36220472441,1.57480314961,7.08661417323,7.87401574803,9.2125984252,"OSC1PITCH","Saw",2.44094488189,8.11023622047,6.61417322835,2.04724409449,7.16535433071,1.25984251969,"Saw"
2.44094488189,4.0157480315,8.03149606299,7.87401574803,4.56692913386,0.157480314961,3.93700787402,"FILTER","Noise",2.67716535433,3.38582677165,4.33070866142,0.944881889764,1.41732283465,3.38582677165,"Saw"
0.0,9.44881889764,4.8031496063,9.92125984252,1.49606299213,2.36220472441,0.236220472441,"LFO2RATE","Sine",0.0,5.74803149606,1.41732283465,3.30708661417,9.84251968504,8.34645669291,"Noise"
5.35433070866,0.314960629921,7.71653543307,5.74803149606,9.37007874016,3.54330708661,6.77165354331,"LFO2RATE","Saw",1.73228346457,4.72440944882,2.20472440945,5.74803149606,5.5905511811,0.944881889764,"Pulse"
9.52755905512,7.63779527559,5.51181102362,2.67716535433,8.89763779528,4.48818897638,0.551181102362,"OSC1PITCH","Sine",0.708661417323,8.03149606299,1.49606299213,0.157480314961,10.0,6.29921259843,"Pulse"
1.49606299213,7.95275590551,1.1811023622,6.14173228346,10.0,5.82677165354,0.314960629921,"NOTHING","Triangle",2.67716535433,9.52755905512,2.28346456693,9.13385826772,2.99212598425,5.35433070866,"Saw"
5.90551181102,7.79527559055,3.30708661417,3.85826771654,2.12598425197,3.77952755906,6.14173228346,"PW","Sine",1.41732283465,6.14173228346,4.64566929134,9.6062992126,0.314960629921,4.96062992126,"Pulse"
7.08661417323,2.59842519685,4.88188976378,3.30708661417,7.40157480315,1.49606299213,0.944881889764,"LFO2RATE","Noise",3.77952755906,0.157480314961,4.72440944882,9.52755905512,5.5905511811,1.41732283465,"Pulse"
8.58267716535,1.1811023622,7.71653543307,4.72440944882,4.33070866142,8.66141732283,2.75590551181,"OSC2PITCH","Saw",9.13385826772,0.944881889764,5.1968503937,1.41732283465,7.79527559055,9.2125984252,"Noise"
0.393700787402,8.18897637795,0.0,4.33070866142,8.74015748031,9.84251968504,8.74015748031,"FM","Saw",7.71653543307,1.88976377953,1.88976377953,2.91338582677,9.52755905512,5.66929133858,"Noise"
1.73228346457,0.157480314961,2.28346456693,4.33070866142,7.16535433071,9.52755905512,1.41732283465,"FILTER","Sine",0.472440944882,1.10236220472,7.95275590551,0.393700787402,0.629921259843,8.11023622047,"Pulse"
6.14173228346,6.53543307087,1.81102362205,2.20472440945,1.96850393701,4.64566929134,0.629921259843,"LFO2RATE","Noise",4.33070866142,3.38582677165,8.11023622047,7.63779527559,4.33070866142,2.12598425197,"Noise"
6.37795275591,6.37795275591,9.84251968504,8.8188976378,0.472440944882,9.92125984252,6.45669291339,"OSC2PITCH","Noise",6.37795275591,7.24409448819,8.8188976378,1.1811023622,2.04724409449,4.09448818898,"Pulse"
5.51181102362,3.77952755906,3.22834645669,7.16535433071,10.0,9.13385826772,2.44094488189,"NOTHING","Triangle",1.65354330709,4.56692913386,1.49606299213,7.95275590551,4.09448818898,8.97637795276,"Pulse"
2.20472440945,2.99212598425,0.944881889764,3.14960629921,2.51968503937,8.26771653543,1.10236220472,"PW","Pulse",8.8188976378,9.84251968504,1.81102362205,1.25984251969,0.708661417323,3.77952755906,"Saw"
6.29921259843,1.81102362205,3.85826771654,9.05511811024,7.79527559055,4.48818897638,0.708661417323,"FM","Sine",8.34645669291,2.83464566929,4.88188976378,6.92913385827,3.14960629921,2.75590551181,"Noise"
1.33858267717,9.13385826772,6.37795275591,3.77952755906,5.27559055118,4.4094488189,3.07086614173,"FILTER","Triangle",6.69291338583,5.82677165354,5.74803149606,9.44881889764,8.34645669291,0.708661417323,"Pulse"
5.51181102362,6.69291338583,7.48031496063,0.314960629921,5.51181102362,8.58267716535,1.81102362205,"LFO2RATE","Triangle",0.314960629921,1.10236220472,7.71653543307,7.55905511811,6.45669291339,3.22834645669,"Pulse"
8.66141732283,8.8188976378,8.74015748031,8.50393700787,9.84251968504,1.73228346457,6.92913385827,"OSC1PITCH","Saw",5.1968503937,6.69291338583,3.54330708661,7.79527559055,4.09448818898,2.67716535433,"Noise"
1.65354330709,2.12598425197,8.42519685039,9.2125984252,7.00787401575,7.79527559055,5.11811023622,"FM","Saw",2.36220472441,2.04724409449,4.72440944882,0.944881889764,9.29133858268,2.04724409449,"Noise"
5.27559055118,5.03937007874,5.9842519685,3.62204724409,6.92913385827,5.74803149606,9.68503937008,"FILTER","Sine",3.70078740157,9.13385826772,6.92913385827,8.66141732283,5.66929133858,2.20472440945,"Noise"
5.74803149606,8.11023622047,3.38582677165,2.99212598425,0.551181102362,4.33070866142,5.51181102362,"PW","Sine",6.06299212598,3.46456692913,6.45669291339,0.472440944882,1.81102362205,4.4094488189,"Noise"
3.93700787402,9.2125984252,5.43307086614,8.8188976378,9.05511811024,6.06299212598,6.53543307087,"FM","Saw",0.0,7.55905511811,8.18897637795,5.27559055118,5.66929133858,7.24409448819,"Pulse"
4.72440944882,9.29133858268,9.05511811024,0.551181102362,7.63779527559,2.83464566929,4.17322834646,"FM","Triangle",6.06299212598,2.51968503937,9.68503937008,6.61417322835,3.46456692913,5.66929133858,"Pulse"
5.03937007874,0.0,8.18897637795,2.20472440945,9.52755905512,8.89763779528,7.87401574803,"LFO2RATE","Sine",2.83464566929,8.18897637795,5.11811023622,4.64566929134,9.05511811024,7.63779527559,"Saw"
2.99212598425,2.12598425197,0.787401574803,5.1968503937,6.77165354331,5.03937007874,6.92913385827,"LFO2RATE","Pulse",0.314960629921,4.0157480315,8.58267716535,8.03149606299,8.11023622047,3.62204724409,"Pulse"
8.58267716535,6.29921259843,8.03149606299,9.68503937008,9.44881889764,9.44881889764,5.27559055118,"NOTHING","Noise",0.393700787402,10.0,0.472440944882,1.25984251969,6.61417322835,1.1811023622,"Noise"
7.95275590551,2.04724409449,6.69291338583,1.02362204724,1.1811023622,2.75590551181,6.53543307087,"OSC1PITCH","Noise",1.25984251969,5.11811023622,7.40157480315,6.29921259843,0.0787401574803,3.54330708661,"Noise"
4.8031496063,9.84251968504,5.9842519685,8.50393700787,4.09448818898,8.11023622047,7.79527559055,"FM","Noise",6.77165354331,8.03149606299,0.629921259843,5.5905511811,1.25984251969,1.57480314961,"Pulse"
6.06299212598,5.90551181102,4.0157480315,3.46456692913,2.04724409449,8.50393700787,8.34645669291,"PW","Noise",7.48031496063,2.44094488189,1.33858267717,1.1811023622,6.37795275591,3.54330708661,"Pulse"
8.42519685039,9.52755905512,4.4094488189,9.68503937008,4.17322834646,9.6062992126,0.944881889764,"OSC1PITCH","Noise",3.54330708661,5.1968503937,7.48031496063,6.85039370079,5.35433070866,3.22834645669,"Saw"
2.28346456693,4.33070866142,7.08661417323,1.49606299213,4.0157480315,3.22834645669,0.472440944882,"FM","Saw",5.43307086614,8.89763779528,4.88188976378,8.8188976378,5.5905511811,6.06299212598,"Pulse"
0.551181102362,8.34645669291,3.22834645669,3.70078740157,3.22834645669,10.0,9.44881889764,"FILTER","Triangle",5.82677165354,1.10236220472,3.38582677165,6.53543307087,2.67716535433,0.393700787402,"Noise"
4.4094488189,6.14173228346,5.43307086614,8.8188976378,1.96850393701,9.05511811024,7.48031496063,"FILTER","Sine",7.55905511811,6.37795275591,1.41732283465,1.33858267717,0.551181102362,0.393700787402,"Saw"
8.58267716535,0.0,8.89763779528,5.82677165354,8.34645669291,2.59842519685,6.85039370079,"OSC2PITCH","Sine",2.83464566929,3.38582677165,0.0,6.85039370079,2.67716535433,0.629921259843,"Saw"
2.51968503937,5.5905511811,6.29921259843,2.67716535433,8.18897637795,9.05511811024,1.88976377953,"FILTER","Sine",3.22834645669,1.1811023622,6.69291338583,5.27559055118,0.708661417323,2.83464566929,"Pulse"
2.36220472441,6.22047244094,3.22834645669,2.67716535433,5.66929133858,0.708661417323,5.1968503937,"OSC2PITCH","Noise",2.99212598425,2.67716535433,3.93700787402,3.93700787402,7.95275590551,1.96850393701,"Pulse"
1.73228346457,6.14173228346,6.06299212598,2.12598425197,9.37007874016,7.40157480315,0.314960629921,"OSC1PITCH","Saw",4.56692913386,7.16535433071,8.11023622047,9.37007874016,8.34645669291,6.77165354331,"Saw"
1.81102362205,3.46456692913,2.75590551181,8.8188976378,2.51968503937,7.95275590551,5.35433070866,"OSC2PITCH","Saw",7.55905511811,5.1968503937,7.24409448819,2.04724409449,2.83464566929,0.629921259843,"Noise"
6.14173228346,1.49606299213,4.56692913386,9.52755905512,9.84251968504,6.92913385827,1.25984251969,"NOTHING","Saw",1.49606299213,1.02362204724,2.12598425197,6.45669291339,4.33070866142,4.88188976378,"Saw"
0.314960629921,6.53543307087,7.95275590551,7.48031496063,0.787401574803,4.0157480315,3.77952755906,"FM","Saw",5.90551181102,4.64566929134,2.20472440945,4.33070866142,6.06299212598,4.48818897638,"Saw"
1.57480314961,9.13385826772,3.07086614173,1.57480314961,9.84251968504,2.59842519685,8.97637795276,"NOTHING","Saw",0.866141732283,7.95275590551,6.53543307087,8.50393700787,2.51968503937,9.37007874016,"Saw"
6.85039370079,5.1968503937,9.37007874016,3.85826771654,2.12598425197,4.88188976378,8.58267716535,"NOTHING","Pulse",5.51181102362,2.28346456693,2.59842519685,9.84251968504,3.70078740157,6.77165354331,"Saw"
3.93700787402,3.77952755906,5.11811023622,8.26771653543,2.51968503937,0.157480314961,3.14960629921,"OSC2PITCH","Saw",0.708661417323,6.77165354331,8.03149606299,9.84251968504,3.38582677165,9.68503937008,"Pulse"
